"row_index","batch","cell_type","cell_observed_mixing_score"
5565,"P56_batch2","IC",0.3
5566,"P56_batch2","NP",0.766666666666667
5567,"P56_batch2","NP",0.866666666666667
5568,"P56_batch2","PT_out",0.633333333333333
5569,"P56_batch2","PT",0.566666666666667
5570,"P56_batch2","CNT",0.233333333333333
5571,"P56_batch2","PT",0.5
5572,"P56_batch2","PT2",0.366666666666667
5573,"P56_batch2","CNT",0.2
5574,"P56_batch2","CNT",0.466666666666667
5575,"P56_batch2","immune",0.233333333333333
5576,"P56_batch2","NP",0.6
5577,"P56_batch2","stroma2",0.933333333333333
5578,"P56_batch2","PT",0.266666666666667
5579,"P56_batch2","stroma1",0.533333333333333
5580,"P56_batch2","LOH",0.566666666666667
5581,"P56_batch2","PT",0.533333333333333
5582,"P56_batch2","LOH",0.566666666666667
5583,"P56_batch2","PT",0.666666666666667
5584,"P56_batch2","CNT",0.466666666666667
5585,"P56_batch2","IC",0.433333333333333
5586,"P56_batch2","PT2",0.7
5587,"P56_batch2","Podo",0.466666666666667
5588,"P56_batch2","PT",0.6
5589,"P56_batch2","PT",0.566666666666667
5590,"P56_batch2","LOH",0.266666666666667
5591,"P56_batch2","LOH",0.366666666666667
5592,"P56_batch2","DCT",0.5
5593,"P56_batch2","stroma2",0.666666666666667
5594,"P56_batch2","DCT",0.5
5595,"P56_batch2","PT",0.566666666666667
5596,"P56_batch2","PT",0.533333333333333
5597,"P56_batch2","PT",0.333333333333333
5598,"P56_batch2","PT",0.5
5599,"P56_batch2","PT2",0.366666666666667
5600,"P56_batch2","PT2",0.166666666666667
5601,"P56_batch2","PT2",0.433333333333333
5602,"P56_batch2","stroma2",0.666666666666667
5603,"P56_batch2","PT2",0.166666666666667
5604,"P56_batch2","DCT",0.366666666666667
5605,"P56_batch2","PT",0.566666666666667
5606,"P56_batch2","PT",0.433333333333333
5607,"P56_batch2","NP",0.366666666666667
5608,"P56_batch2","PT",0.666666666666667
5609,"P56_batch2","PT",0.5
5610,"P56_batch2","PT_out",0.233333333333333
5611,"P56_batch2","PC",0.666666666666667
5612,"P56_batch2","PT2",0.666666666666667
5613,"P56_batch2","PT2",0.233333333333333
5614,"P56_batch2","PT",0.333333333333333
5615,"P56_batch2","Endo",0.733333333333333
5616,"P56_batch2","PT",0.433333333333333
5617,"P56_batch2","PT2",0.733333333333333
5618,"P56_batch2","PC",0.333333333333333
5619,"P56_batch2","PT2",0.266666666666667
5620,"P56_batch2","DCT",0.433333333333333
5621,"P56_batch2","LOH",0.266666666666667
5622,"P56_batch2","PT2",0.433333333333333
5623,"P56_batch2","DCT",0.433333333333333
5624,"P56_batch2","LOH",0.433333333333333
5625,"P56_batch2","CNT",0.666666666666667
5626,"P56_batch2","PT",0.533333333333333
5627,"P56_batch2","PT",0.666666666666667
5628,"P56_batch2","PT",0.766666666666667
5629,"P56_batch2","PT",0.533333333333333
5630,"P56_batch2","DCT",0.166666666666667
5631,"P56_batch2","PT2",0.0666666666666667
5632,"P56_batch2","PC",0.466666666666667
5633,"P56_batch2","PT",0.566666666666667
5634,"P56_batch2","LOH",0.266666666666667
5635,"P56_batch2","DCT",0.4
5636,"P56_batch2","PT",0.8
5637,"P56_batch2","PT2",0.266666666666667
5638,"P56_batch2","PT",0.433333333333333
5639,"P56_batch2","PT",0.433333333333333
5640,"P56_batch2","PT2",0.333333333333333
5641,"P56_batch2","PT",0.733333333333333
5642,"P56_batch2","DCT",0.466666666666667
5643,"P56_batch2","PT",0.6
5644,"P56_batch2","PT",0.433333333333333
5645,"P56_batch2","PT",0.633333333333333
5646,"P56_batch2","PT",0.5
5647,"P56_batch2","PT",0.4
5648,"P56_batch2","LOH",0.566666666666667
5649,"P56_batch2","DCT",0.366666666666667
5650,"P56_batch2","LOH",0.466666666666667
5651,"P56_batch2","immune",0.6
5652,"P56_batch2","CNT",0.233333333333333
5653,"P56_batch2","PT",0.466666666666667
5654,"P56_batch2","PC",0.2
5655,"P56_batch2","PT",0.4
5656,"P56_batch2","Endo",0.733333333333333
5657,"P56_batch2","PT",0.5
5658,"P56_batch2","PT",0.5
5659,"P56_batch2","PT",0.766666666666667
5660,"P56_batch2","LOH",0.666666666666667
5661,"P56_batch2","PT2",0.4
5662,"P56_batch2","stroma2",0.633333333333333
5663,"P56_batch2","Endo",0.566666666666667
5664,"P56_batch2","Endo",0.766666666666667
5665,"P56_batch2","DCT",0.4
5666,"P56_batch2","stroma2",0.8
5667,"P56_batch2","stroma2",0.666666666666667
5668,"P56_batch2","Endo",0.833333333333333
5669,"P56_batch2","PT",0.733333333333333
5670,"P56_batch2","Podo",0.666666666666667
5671,"P56_batch2","LOH",0.5
5672,"P56_batch2","NP_LOH",0.266666666666667
5673,"P56_batch2","PT_out",0.3
5674,"P56_batch2","PT2",0.533333333333333
5675,"P56_batch2","PT",0.366666666666667
5676,"P56_batch2","PT2",0.233333333333333
5677,"P56_batch2","Endo",0.466666666666667
5678,"P56_batch2","PT",0.433333333333333
5679,"P56_batch2","PT",0.4
5680,"P56_batch2","LOH",0.5
5681,"P56_batch2","NP",0.566666666666667
5682,"P56_batch2","PT",0.566666666666667
5683,"P56_batch2","PT",0.6
5684,"P56_batch2","PC",0.333333333333333
5685,"P56_batch2","CNT",0.6
5686,"P56_batch2","PT2",0.133333333333333
5687,"P56_batch2","PT",0.433333333333333
5688,"P56_batch2","PT",0.566666666666667
5689,"P56_batch2","Endo",0.333333333333333
5690,"P56_batch2","DCT",0.466666666666667
5691,"P56_batch2","PT2",0.133333333333333
5692,"P56_batch2","PT",0.433333333333333
5693,"P56_batch2","Endo",0.566666666666667
5694,"P56_batch2","DCT",0.4
5695,"P56_batch2","CNT",0.5
5696,"P56_batch2","DCT",0.466666666666667
5697,"P56_batch2","PT",0.533333333333333
5698,"P56_batch2","stroma2",0.433333333333333
5699,"P56_batch2","PT2",0.433333333333333
5700,"P56_batch2","LOH",0.433333333333333
5701,"P56_batch2","PT",0.366666666666667
5702,"P56_batch2","PT",0.5
5703,"P56_batch2","stroma2",0.666666666666667
5704,"P56_batch2","PT",0.333333333333333
5705,"P56_batch2","PT",0.533333333333333
5706,"P56_batch2","PC",0.733333333333333
5707,"P56_batch2","PT",0.433333333333333
5708,"P56_batch2","DCT",0.433333333333333
5709,"P56_batch2","Endo",0.7
5710,"P56_batch2","PT_out",0.5
5711,"P56_batch2","DCT",0.466666666666667
5712,"P56_batch2","PT",0.6
5713,"P56_batch2","DCT",0.766666666666667
5714,"P56_batch2","PT",0.466666666666667
5715,"P56_batch2","PT",0.366666666666667
5716,"P56_batch2","DCT",0.266666666666667
5717,"P56_batch2","stroma2",0.566666666666667
5718,"P56_batch2","LOH",0.5
5719,"P56_batch2","CNT",0.533333333333333
5720,"P56_batch2","PT2",0.3
5721,"P56_batch2","PT2",0.3
5722,"P56_batch2","DCT",0.266666666666667
5723,"P56_batch2","PT",0.6
5724,"P56_batch2","Endo",0.466666666666667
5725,"P56_batch2","LOH",0.533333333333333
5726,"P56_batch2","PT2",0.266666666666667
5727,"P56_batch2","PT",0.433333333333333
5728,"P56_batch2","PT",0.166666666666667
5729,"P56_batch2","PT",0.5
5730,"P56_batch2","CNT",0.833333333333333
5731,"P56_batch2","LOH",0.466666666666667
5732,"P56_batch2","DCT",0.566666666666667
5733,"P56_batch2","PT",0.466666666666667
5734,"P56_batch2","PT",0.333333333333333
5735,"P56_batch2","PT2",0.133333333333333
5736,"P56_batch2","PT",0.5
5737,"P56_batch2","PT",0.466666666666667
5738,"P56_batch2","Endo",0.733333333333333
5739,"P56_batch2","PT2",0.333333333333333
5740,"P56_batch2","LOH",0.566666666666667
5741,"P56_batch2","PT2",0.333333333333333
5742,"P56_batch2","IC",0.433333333333333
5743,"P56_batch2","PT2",0.433333333333333
5744,"P56_batch2","PT",0.433333333333333
5745,"P56_batch2","LOH",0.7
5746,"P56_batch2","PT2",0.233333333333333
5747,"P56_batch2","PT2",0.3
5748,"P56_batch2","stroma2",0.4
5749,"P56_batch2","LOH",0.5
5750,"P56_batch2","stroma1",0.4
5751,"P56_batch2","Endo",0.566666666666667
5752,"P56_batch2","LOH",0.566666666666667
5753,"P56_batch2","PT",0.7
5754,"P56_batch2","PT2",0.266666666666667
5755,"P56_batch2","LOH",0.4
5756,"P56_batch2","PT",0.666666666666667
5757,"P56_batch2","PT",0.3
5758,"P56_batch2","PT",0.433333333333333
5759,"P56_batch2","Endo",0.666666666666667
5760,"P56_batch2","IC",0.366666666666667
5761,"P56_batch2","PT",0.733333333333333
5762,"P56_batch2","LOH",0.6
5763,"P56_batch2","PT2",0.366666666666667
5764,"P56_batch2","PT",0.833333333333333
5765,"P56_batch2","LOH",0.266666666666667
5766,"P56_batch2","stroma2",0.4
5767,"P56_batch2","LOH",0.5
5768,"P56_batch2","PT",0.566666666666667
5769,"P56_batch2","PC",0.733333333333333
5770,"P56_batch2","PT",0.6
5771,"P56_batch2","LOH",0.666666666666667
5772,"P56_batch2","PT",0.533333333333333
5773,"P56_batch2","Endo",0.733333333333333
5774,"P56_batch2","PT",0.366666666666667
5775,"P56_batch2","DCT",0.233333333333333
5776,"P56_batch2","NP_LOH",0.633333333333333
5777,"P56_batch2","IC",0.466666666666667
5778,"P56_batch2","DCT",0.233333333333333
5779,"P56_batch2","DCT",0.266666666666667
5780,"P56_batch2","Endo",0.6
5781,"P56_batch2","CNT",0.433333333333333
5782,"P56_batch2","IC",0.733333333333333
5783,"P56_batch2","LOH",0.766666666666667
5784,"P56_batch2","DCT",0.5
5785,"P56_batch2","PT",0.3
5786,"P56_batch2","LOH",0.5
5787,"P56_batch2","PT",0.633333333333333
5788,"P56_batch2","PT",0.6
5789,"P56_batch2","Endo",0.633333333333333
5790,"P56_batch2","PT",0.7
5791,"P56_batch2","LOH",0.366666666666667
5792,"P56_batch2","Endo",0.566666666666667
5793,"P56_batch2","PT",0.433333333333333
5794,"P56_batch2","PT",0.433333333333333
5795,"P56_batch2","NP_LOH",0.266666666666667
5796,"P56_batch2","PT",0.4
5797,"P56_batch2","PT",0.466666666666667
5798,"P56_batch2","PT",0.533333333333333
5799,"P56_batch2","PT",0.433333333333333
5800,"P56_batch2","Endo",0.566666666666667
5801,"P56_batch2","CNT",0.3
5802,"P56_batch2","Endo",0.7
5803,"P56_batch2","PT",0.733333333333333
5804,"P56_batch2","PT2",0.533333333333333
5805,"P56_batch2","PT",0.566666666666667
5806,"P56_batch2","LOH",0.533333333333333
5807,"P56_batch2","stroma2",0.666666666666667
5808,"P56_batch2","PT",0.533333333333333
5809,"P56_batch2","PT",0.366666666666667
5810,"P56_batch2","Podo",0.966666666666667
5811,"P56_batch2","CNT",0.6
5812,"P56_batch2","PT",0.633333333333333
5813,"P56_batch2","PT2",0.266666666666667
5814,"P56_batch2","PT",0.533333333333333
5815,"P56_batch2","PT",0.666666666666667
5816,"P56_batch2","immune",0.233333333333333
5817,"P56_batch2","PT",0.266666666666667
5818,"P56_batch2","IC",0.7
5819,"P56_batch2","PT",0.433333333333333
5820,"P56_batch2","PT2",0.666666666666667
5821,"P56_batch2","Endo",0.633333333333333
5822,"P56_batch2","PT",0.4
5823,"P56_batch2","LOH",0.666666666666667
5824,"P56_batch2","CNT",0.533333333333333
5825,"P56_batch2","PT",0.3
5826,"P56_batch2","PT",0.333333333333333
5827,"P56_batch2","DCT",0.533333333333333
5828,"P56_batch2","PT",0.633333333333333
5829,"P56_batch2","Endo",0.566666666666667
5830,"P56_batch2","PT",0.633333333333333
5831,"P56_batch2","PT",0.6
5832,"P56_batch2","PT_out",0.4
5833,"P56_batch2","PT2",0.4
5834,"P56_batch2","LOH",0.633333333333333
5835,"P56_batch2","PT2",0.533333333333333
5836,"P56_batch2","PT2",0.6
5837,"P56_batch2","NP_LOH",0.466666666666667
5838,"P56_batch2","LOH",0.233333333333333
5839,"P56_batch2","PT",0.466666666666667
5840,"P56_batch2","Endo",0.533333333333333
5841,"P56_batch2","LOH",0.566666666666667
5842,"P56_batch2","DCT",0.466666666666667
5843,"P56_batch2","PT",0.7
5844,"P56_batch2","PT",0.666666666666667
5845,"P56_batch2","PT",0.566666666666667
5846,"P56_batch2","immune",0.833333333333333
5847,"P56_batch2","Endo",0.633333333333333
5848,"P56_batch2","CNT",0.6
5849,"P56_batch2","PT",0.666666666666667
5850,"P56_batch2","stroma2",0.6
5851,"P56_batch2","PT2",0.333333333333333
5852,"P56_batch2","immune",0.633333333333333
5853,"P56_batch2","stroma2",0.8
5854,"P56_batch2","stroma2",0.5
5855,"P56_batch2","DCT",0.433333333333333
5856,"P56_batch2","stroma2",0.6
5857,"P56_batch2","PT",0.366666666666667
5858,"P56_batch2","DCT",0.466666666666667
5859,"P56_batch2","LOH",0.466666666666667
5860,"P56_batch2","PT",0.7
5861,"P56_batch2","LOH",0.5
5862,"P56_batch2","CNT",0.433333333333333
5863,"P56_batch2","PT",0.3
5864,"P56_batch2","CNT",0.566666666666667
5865,"P56_batch2","Endo",0.4
5866,"P56_batch2","PT2",0.433333333333333
5867,"P56_batch2","PC",0.366666666666667
5868,"P56_batch2","LOH",0.533333333333333
5869,"P56_batch2","NP_LOH",0.7
5870,"P56_batch2","PT_out",0.2
5871,"P56_batch2","PT",0.533333333333333
5872,"P56_batch2","PT",0.633333333333333
5873,"P56_batch2","Endo",0.633333333333333
5874,"P56_batch2","LOH",0.6
5875,"P56_batch2","PT",0.633333333333333
5876,"P56_batch2","DCT",0.5
5877,"P56_batch2","LOH",0.666666666666667
5878,"P56_batch2","PT",0.466666666666667
5879,"P56_batch2","Endo",0.7
5880,"P56_batch2","PT",0.533333333333333
5881,"P56_batch2","LOH",0.266666666666667
5882,"P56_batch2","stroma1",0.366666666666667
5883,"P56_batch2","PT",0.6
5884,"P56_batch2","PT_out",0.266666666666667
5885,"P56_batch2","PC",0.333333333333333
5886,"P56_batch2","stroma1",0.5
5887,"P56_batch2","PT",0.4
5888,"P56_batch2","PT",0.466666666666667
5889,"P56_batch2","LOH",0.333333333333333
5890,"P56_batch2","Endo",0.6
5891,"P56_batch2","Endo",0.433333333333333
5892,"P56_batch2","PT2",0.133333333333333
5893,"P56_batch2","PT",0.533333333333333
5894,"P56_batch2","LOH",0.433333333333333
5895,"P56_batch2","PT2",0.4
5896,"P56_batch2","PT2",0.166666666666667
5897,"P56_batch2","LOH",0.533333333333333
5898,"P56_batch2","CNT",0.333333333333333
5899,"P56_batch2","LOH",0.433333333333333
5900,"P56_batch2","PT_out",0.3
5901,"P56_batch2","CNT",0.3
5902,"P56_batch2","LOH",0.533333333333333
5903,"P56_batch2","DCT",0.3
5904,"P56_batch2","PT2",0.1
5905,"P56_batch2","PT",0.366666666666667
5906,"P56_batch2","NP",0.733333333333333
5907,"P56_batch2","LOH",0.5
5908,"P56_batch2","stroma1",0.3
5909,"P56_batch2","LOH",0.5
5910,"P56_batch2","DCT",0.333333333333333
5911,"P56_batch2","LOH",0.733333333333333
5912,"P56_batch2","IC",0.366666666666667
5913,"P56_batch2","PT2",0.533333333333333
5914,"P56_batch2","stroma2",0.733333333333333
5915,"P56_batch2","LOH",0.666666666666667
5916,"P56_batch2","PT2",0.166666666666667
5917,"P56_batch2","Endo",0.566666666666667
5918,"P56_batch2","stroma2",0.7
5919,"P56_batch2","PT2",0.566666666666667
5920,"P56_batch2","immune",0.2
5921,"P56_batch2","PT",0.566666666666667
5922,"P56_batch2","IC",0.3
5923,"P56_batch2","stroma1",0.566666666666667
5924,"P56_batch2","LOH",0.5
5925,"P56_batch2","IC",0.433333333333333
5926,"P56_batch2","LOH",0.566666666666667
5927,"P56_batch2","LOH",0.766666666666667
5928,"P56_batch2","NP",0.4
5929,"P56_batch2","PT2",0.6
5930,"P56_batch2","PT",0.466666666666667
5931,"P56_batch2","NP",0.566666666666667
5932,"P56_batch2","PT",0.533333333333333
5933,"P56_batch2","stroma2",0.7
5934,"P56_batch2","PT",0.7
5935,"P56_batch2","stroma2",0.566666666666667
5936,"P56_batch2","PT2",0.1
5937,"P56_batch2","PT",0.366666666666667
5938,"P56_batch2","PT",0.366666666666667
5939,"P56_batch2","Endo",0.466666666666667
5940,"P56_batch2","CNT",0.2
5941,"P56_batch2","PT",0.333333333333333
5942,"P56_batch2","PT",0.433333333333333
5943,"P56_batch2","CNT",0.566666666666667
5944,"P56_batch2","DCT",0.366666666666667
5945,"P56_batch2","PT2",0.466666666666667
5946,"P56_batch2","CNT",0.6
5947,"P56_batch2","stroma2",0.533333333333333
5948,"P56_batch2","DCT",0.533333333333333
5949,"P56_batch2","PT",0.666666666666667
5950,"P56_batch2","DCT",0.333333333333333
5951,"P56_batch2","stroma1",0.533333333333333
5952,"P56_batch2","PT2",0.5
5953,"P56_batch2","PT",0.466666666666667
5954,"P56_batch2","PT",0.633333333333333
5955,"P56_batch2","PT",0.566666666666667
5956,"P56_batch2","CNT",0.3
5957,"P56_batch2","PT2",0.733333333333333
5958,"P56_batch2","PT",0.533333333333333
5959,"P56_batch2","LOH",0.6
5960,"P56_batch2","PT",0.6
5961,"P56_batch2","PT2",0.3
5962,"P56_batch2","PT",0.566666666666667
5963,"P56_batch2","PT",0.533333333333333
5964,"P56_batch2","Endo",0.733333333333333
5965,"P56_batch2","PT2",0.333333333333333
5966,"P56_batch2","PT2",0.133333333333333
5967,"P56_batch2","PT",0.466666666666667
5968,"P56_batch2","PC",0.2
5969,"P56_batch2","PT",0.3
5970,"P56_batch2","PT",0.466666666666667
5971,"P56_batch2","NP",0.4
5972,"P56_batch2","PT_out",0.466666666666667
5973,"P56_batch2","PT",0.433333333333333
5974,"P56_batch2","PT",0.3
5975,"P56_batch2","Endo",0.466666666666667
5976,"P56_batch2","PT",0.4
5977,"P56_batch2","PT",0.533333333333333
5978,"P56_batch2","stroma2",0.5
5979,"P56_batch2","CNT",0.533333333333333
5980,"P56_batch2","PT",0.5
5981,"P56_batch2","PT",0.5
5982,"P56_batch2","PT2",0.566666666666667
5983,"P56_batch2","Endo",0.7
5984,"P56_batch2","IC",0.366666666666667
5985,"P56_batch2","immune",0.366666666666667
5986,"P56_batch2","PT",0.533333333333333
5987,"P56_batch2","PT2",0.4
5988,"P56_batch2","stroma2",0.466666666666667
5989,"P56_batch2","LOH",0.433333333333333
5990,"P56_batch2","PT",0.666666666666667
5991,"P56_batch2","DCT",0.366666666666667
5992,"P56_batch2","LOH",0.466666666666667
5993,"P56_batch2","PT",0.633333333333333
5994,"P56_batch2","CNT",0.333333333333333
5995,"P56_batch2","CNT",0.233333333333333
5996,"P56_batch2","LOH",0.633333333333333
5997,"P56_batch2","LOH",0.533333333333333
5998,"P56_batch2","PT",0.6
5999,"P56_batch2","immune",0.566666666666667
6000,"P56_batch2","LOH",0.4
6001,"P56_batch2","Podo",0.966666666666667
6002,"P56_batch2","CNT",0.666666666666667
6003,"P56_batch2","PT2",0.3
6004,"P56_batch2","LOH",0.633333333333333
6005,"P56_batch2","PT",0.6
6006,"P56_batch2","PT",0.5
6007,"P56_batch2","Endo",0.633333333333333
6008,"P56_batch2","IC",0.566666666666667
6009,"P56_batch2","IC",0.566666666666667
6010,"P56_batch2","Endo",0.333333333333333
6011,"P56_batch2","PT",0.733333333333333
6012,"P56_batch2","PC",0.5
6013,"P56_batch2","PT2",0.6
6014,"P56_batch2","PT",0.5
6015,"P56_batch2","Endo",0.533333333333333
6016,"P56_batch2","PT",0.633333333333333
6017,"P56_batch2","PT",0.6
6018,"P56_batch2","Endo",0.4
6019,"P56_batch2","LOH",0.466666666666667
6020,"P56_batch2","PT",0.433333333333333
6021,"P56_batch2","PT2",0.4
6022,"P56_batch2","LOH",0.533333333333333
6023,"P56_batch2","PC",0.733333333333333
6024,"P56_batch2","DCT",0.7
6025,"P56_batch2","LOH",0.8
6026,"P56_batch2","PT",0.6
6027,"P56_batch2","PT",0.666666666666667
6028,"P56_batch2","PC",0.4
6029,"P56_batch2","Endo",0.666666666666667
6030,"P56_batch2","PT",0.333333333333333
6031,"P56_batch2","PT2",0.333333333333333
6032,"P56_batch2","LOH",0.733333333333333
6033,"P56_batch2","PT",0.533333333333333
6034,"P56_batch2","PT",0.433333333333333
6035,"P56_batch2","PT2",0.3
6036,"P56_batch2","Endo",0.366666666666667
6037,"P56_batch2","PT",0.333333333333333
6038,"P56_batch2","LOH",0.566666666666667
6039,"P56_batch2","LOH",0.466666666666667
6040,"P56_batch2","PT",0.466666666666667
6041,"P56_batch2","PT2",0.333333333333333
6042,"P56_batch2","PT2",0.633333333333333
6043,"P56_batch2","LOH",0.433333333333333
6044,"P56_batch2","LOH",0.533333333333333
6045,"P56_batch2","stroma1",0.533333333333333
6046,"P56_batch2","PT",0.466666666666667
6047,"P56_batch2","PT",0.733333333333333
6048,"P56_batch2","Endo",0.533333333333333
6049,"P56_batch2","PT2",0.633333333333333
6050,"P56_batch2","NP",0.633333333333333
6051,"P56_batch2","NP",0.566666666666667
6052,"P56_batch2","PT",0.4
6053,"P56_batch2","PT2",0.233333333333333
6054,"P56_batch2","PT",0.666666666666667
6055,"P56_batch2","IC",0.366666666666667
6056,"P56_batch2","LOH",0.333333333333333
6057,"P56_batch2","DCT",0.266666666666667
6058,"P56_batch2","LOH",0.466666666666667
6059,"P56_batch2","LOH",0.6
6060,"P56_batch2","IC",0.766666666666667
6061,"P56_batch2","PT",0.633333333333333
6062,"P56_batch2","PT",0.333333333333333
6063,"P56_batch2","stroma2",0.7
6064,"P56_batch2","Endo",0.6
6065,"P56_batch2","Endo",0.633333333333333
6066,"P56_batch2","PT2",0.1
6067,"P56_batch2","PT",0.4
6068,"P56_batch2","PT",0.466666666666667
6069,"P56_batch2","PT",0.5
6070,"P56_batch2","PT",0.266666666666667
6071,"P56_batch2","PT",0.666666666666667
6072,"P56_batch2","LOH",0.466666666666667
6073,"P56_batch2","PT",0.6
6074,"P56_batch2","PT",0.566666666666667
6075,"P56_batch2","DCT",0.4
6076,"P56_batch2","LOH",0.333333333333333
6077,"P56_batch2","DCT",0.466666666666667
6078,"P56_batch2","PT",0.566666666666667
6079,"P56_batch2","PT2",0.6
6080,"P56_batch2","Endo",0.533333333333333
6081,"P56_batch2","PT2",0.433333333333333
6082,"P56_batch2","DCT",0.4
6083,"P56_batch2","PT",0.5
6084,"P56_batch2","PT",0.433333333333333
6085,"P56_batch2","CNT",0.2
6086,"P56_batch2","PT",0.466666666666667
6087,"P56_batch2","PT",0.333333333333333
6088,"P56_batch2","DCT",0.533333333333333
6089,"P56_batch2","PT",0.4
6090,"P56_batch2","PT2",0.4
6091,"P56_batch2","PT2",0.433333333333333
6092,"P56_batch2","LOH",0.233333333333333
6093,"P56_batch2","PT",0.366666666666667
6094,"P56_batch2","CNT",0.6
6095,"P56_batch2","PT",0.366666666666667
6096,"P56_batch2","stroma1",0.566666666666667
6097,"P56_batch2","IC",0.6
6098,"P56_batch2","PT2",0.466666666666667
6099,"P56_batch2","LOH",0.633333333333333
6100,"P56_batch2","PT2",0.3
6101,"P56_batch2","PT",0.466666666666667
6102,"P56_batch2","PT",0.7
6103,"P56_batch2","PT",0.266666666666667
6104,"P56_batch2","PT2",0.433333333333333
6105,"P56_batch2","IC",0.833333333333333
6106,"P56_batch2","PT",0.466666666666667
6107,"P56_batch2","DCT",0.166666666666667
6108,"P56_batch2","LOH",0.366666666666667
6109,"P56_batch2","PT2",0.333333333333333
6110,"P56_batch2","stroma2",0.466666666666667
6111,"P56_batch2","PT",0.4
6112,"P56_batch2","PT",0.4
6113,"P56_batch2","PT",0.2
6114,"P56_batch2","PC",0.6
6115,"P56_batch2","CNT",0.733333333333333
6116,"P56_batch2","Endo",0.733333333333333
6117,"P56_batch2","PT",0.4
6118,"P56_batch2","IC",0.5
6119,"P56_batch2","LOH",0.5
6120,"P56_batch2","PT",0.333333333333333
6121,"P56_batch2","LOH",0.466666666666667
6122,"P56_batch2","LOH",0.666666666666667
6123,"P56_batch2","stroma2",0.3
6124,"P56_batch2","PT",0.4
6125,"P56_batch2","PT2",0.533333333333333
6126,"P56_batch2","NP_LOH",0.266666666666667
6127,"P56_batch2","PT_out",0.2
6128,"P56_batch2","PT2",0.1
6129,"P56_batch2","CNT",0.4
6130,"P56_batch2","stroma1",0.533333333333333
6131,"P56_batch2","LOH",0.466666666666667
6132,"P56_batch2","stroma1",0.2
6133,"P56_batch2","PT",0.333333333333333
6134,"P56_batch2","LOH",0.566666666666667
6135,"P56_batch2","LOH",0.5
6136,"P56_batch2","CNT",0.3
6137,"P56_batch2","LOH",0.466666666666667
6138,"P56_batch2","PT",0.766666666666667
6139,"P56_batch2","PT",0.433333333333333
6140,"P56_batch2","stroma2",0.566666666666667
6141,"P56_batch2","PT",0.633333333333333
6142,"P56_batch2","PT2",0.6
6143,"P56_batch2","PT",0.433333333333333
6144,"P56_batch2","PT",0.533333333333333
6145,"P56_batch2","LOH",0.666666666666667
6146,"P56_batch2","PT",0.666666666666667
6147,"P56_batch2","PT",0.566666666666667
6148,"P56_batch2","PT",0.433333333333333
6149,"P56_batch2","PT",0.633333333333333
6150,"P56_batch2","Endo",0.866666666666667
6151,"P56_batch2","PT",0.6
6152,"P56_batch2","PT_out",0.533333333333333
6153,"P56_batch2","PT",0.533333333333333
6154,"P56_batch2","PT",0.533333333333333
6155,"P56_batch2","LOH",0.5
6156,"P56_batch2","LOH",0.5
6157,"P56_batch2","stroma2",0.5
6158,"P56_batch2","PT",0.566666666666667
6159,"P56_batch2","PT",0.433333333333333
6160,"P56_batch2","PT",0.4
6161,"P56_batch2","PT",0.666666666666667
6162,"P56_batch2","LOH",0.433333333333333
6163,"P56_batch2","PT",0.266666666666667
6164,"P56_batch2","PT",0.566666666666667
6165,"P56_batch2","DCT",0.4
6166,"P56_batch2","PT",0.4
6167,"P56_batch2","LOH",0.4
6168,"P56_batch2","stroma2",0.466666666666667
6169,"P56_batch2","PT",0.633333333333333
6170,"P56_batch2","PT2",0.233333333333333
6171,"P56_batch2","LOH",0.466666666666667
6172,"P56_batch2","IC",0.433333333333333
6173,"P56_batch2","stroma2",0.533333333333333
6174,"P56_batch2","PT",0.5
6175,"P56_batch2","IC",0.5
6176,"P56_batch2","CNT",0.266666666666667
6177,"P56_batch2","PT2",0.566666666666667
6178,"P56_batch2","PT",0.3
6179,"P56_batch2","DCT",0.266666666666667
6180,"P56_batch2","stroma2",0.466666666666667
6181,"P56_batch2","PT",0.4
6182,"P56_batch2","PT",0.433333333333333
6183,"P56_batch2","PT",0.5
6184,"P56_batch2","DCT",0.333333333333333
6185,"P56_batch2","LOH",0.366666666666667
6186,"P56_batch2","PT",0.733333333333333
6187,"P56_batch2","PT",0.666666666666667
6188,"P56_batch2","PT",0.5
6189,"P56_batch2","PC",0.166666666666667
6190,"P56_batch2","PT",0.666666666666667
6191,"P56_batch2","PT",0.466666666666667
6192,"P56_batch2","PT",0.8
6193,"P56_batch2","DCT",0.533333333333333
6194,"P56_batch2","PC",0.366666666666667
6195,"P56_batch2","PC",0.433333333333333
6196,"P56_batch2","LOH",0.333333333333333
6197,"P56_batch2","PT2",0.566666666666667
6198,"P56_batch2","PT",0.366666666666667
6199,"P56_batch2","PT",0.466666666666667
6200,"P56_batch2","PT2",0.566666666666667
6201,"P56_batch2","PT",0.633333333333333
6202,"P56_batch2","PT",0.266666666666667
6203,"P56_batch2","PT2",0.466666666666667
6204,"P56_batch2","Endo",0.7
6205,"P56_batch2","PT2",0.233333333333333
6206,"P56_batch2","CNT",0.633333333333333
6207,"P56_batch2","PT",0.466666666666667
6208,"P56_batch2","PT",0.366666666666667
6209,"P56_batch2","Endo",0.566666666666667
6210,"P56_batch2","PT",0.366666666666667
6211,"P56_batch2","LOH",0.6
6212,"P56_batch2","DCT",0.333333333333333
6213,"P56_batch2","PT",0.366666666666667
6214,"P56_batch2","PT2",0.433333333333333
