"row_index","batch","cell_type","cell_observed_mixing_score"
22001,"P56_batch1","PT",0
22002,"P56_batch1","Endo",0.0333333333333333
22003,"P56_batch1","PT2",0.0333333333333333
22004,"P56_batch1","NP",0
22005,"P56_batch1","PT",0
22006,"P56_batch1","Endo",0.133333333333333
22007,"P56_batch1","PT",0.0333333333333333
22008,"P56_batch1","IC",0.0666666666666667
22009,"P56_batch1","Endo",0.1
22010,"P56_batch1","LOH",0.533333333333333
22011,"P56_batch1","PT",0
22012,"P56_batch1","LOH",0
22013,"P56_batch1","PC",0.0666666666666667
22014,"P56_batch1","stroma2",0.166666666666667
22015,"P56_batch1","PT",0.233333333333333
22016,"P56_batch1","LOH",0
22017,"P56_batch1","PT",0.266666666666667
22018,"P56_batch1","PT2",0.166666666666667
22019,"P56_batch1","PT",0.166666666666667
22020,"P56_batch1","stroma1",0.1
22021,"P56_batch1","PT",0.0333333333333333
22022,"P56_batch1","PT2",0.2
22023,"P56_batch1","CNT",0.0333333333333333
22024,"P56_batch1","PC",0.2
22025,"P56_batch1","PT",0.0666666666666667
22026,"P56_batch1","NP",0.0333333333333333
22027,"P56_batch1","DCT",0.0666666666666667
22028,"P56_batch1","PT2",0.0666666666666667
22029,"P56_batch1","PT",0
22030,"P56_batch1","PT",0.0333333333333333
22031,"P56_batch1","LOH",0
22032,"P56_batch1","Podo",0.0333333333333333
22033,"P56_batch1","PT",0.0333333333333333
22034,"P56_batch1","NP",0.133333333333333
22035,"P56_batch1","Podo",0.0333333333333333
22036,"P56_batch1","PT",0.0333333333333333
22037,"P56_batch1","PT2",0.0333333333333333
22038,"P56_batch1","DCT",0
22039,"P56_batch1","PT",0.166666666666667
22040,"P56_batch1","PT",0.133333333333333
22041,"P56_batch1","IC",0.1
22042,"P56_batch1","PT",0
22043,"P56_batch1","PT2",0.5
22044,"P56_batch1","PT",0.133333333333333
22045,"P56_batch1","LOH",0
22046,"P56_batch1","PT",0.0333333333333333
22047,"P56_batch1","PT",0.0666666666666667
22048,"P56_batch1","LOH",0
22049,"P56_batch1","IC",0
22050,"P56_batch1","PT",0
22051,"P56_batch1","PT_out",0.0333333333333333
22052,"P56_batch1","PT2",0.0333333333333333
22053,"P56_batch1","DCT",0
22054,"P56_batch1","CNT",0.1
22055,"P56_batch1","PT",0
22056,"P56_batch1","PT",0.0333333333333333
22057,"P56_batch1","Endo",0.2
22058,"P56_batch1","PT",0.566666666666667
22059,"P56_batch1","PT",0.0666666666666667
22060,"P56_batch1","LOH",0.0666666666666667
22061,"P56_batch1","Podo",0.0333333333333333
22062,"P56_batch1","LOH",0.1
22063,"P56_batch1","stroma2",0
22064,"P56_batch1","PT2",0.1
22065,"P56_batch1","PT",0.133333333333333
22066,"P56_batch1","CNT",0.0333333333333333
22067,"P56_batch1","Endo",0.366666666666667
22068,"P56_batch1","Endo",0
22069,"P56_batch1","LOH",0
22070,"P56_batch1","immune",0.3
22071,"P56_batch1","PT",0.0666666666666667
22072,"P56_batch1","PT2",0.0666666666666667
22073,"P56_batch1","PT",0.4
22074,"P56_batch1","LOH",0.1
22075,"P56_batch1","PT",0.0666666666666667
22076,"P56_batch1","PT",0
22077,"P56_batch1","Endo",0.433333333333333
22078,"P56_batch1","CNT",0
22079,"P56_batch1","PT",0.433333333333333
22080,"P56_batch1","PT",0
22081,"P56_batch1","LOH",0
22082,"P56_batch1","LOH",0.0333333333333333
22083,"P56_batch1","IC",0.233333333333333
22084,"P56_batch1","PT",0.0666666666666667
22085,"P56_batch1","PT2",0.0333333333333333
22086,"P56_batch1","PT",0.233333333333333
22087,"P56_batch1","CNT",0.0333333333333333
22088,"P56_batch1","PT",0
22089,"P56_batch1","PT",0.3
22090,"P56_batch1","LOH",0.333333333333333
22091,"P56_batch1","Podo",0.166666666666667
22092,"P56_batch1","IC",0.0333333333333333
22093,"P56_batch1","PT",0
22094,"P56_batch1","PT",0.1
22095,"P56_batch1","CNT",0.0333333333333333
22096,"P56_batch1","PT",0
22097,"P56_batch1","PT",0.0333333333333333
22098,"P56_batch1","PT",0.166666666666667
22099,"P56_batch1","Endo",0.133333333333333
22100,"P56_batch1","Endo",0.133333333333333
22101,"P56_batch1","PT",0.166666666666667
22102,"P56_batch1","PT2",0.166666666666667
22103,"P56_batch1","LOH",0
22104,"P56_batch1","LOH",0.166666666666667
22105,"P56_batch1","PT",0.0666666666666667
22106,"P56_batch1","PT",0.2
22107,"P56_batch1","Endo",0.3
22108,"P56_batch1","PT",0
22109,"P56_batch1","PT",0.1
22110,"P56_batch1","PT",0.1
22111,"P56_batch1","immune",0.166666666666667
22112,"P56_batch1","PT",0.133333333333333
22113,"P56_batch1","PT",0.1
22114,"P56_batch1","stroma1",0.1
22115,"P56_batch1","LOH",0.0333333333333333
22116,"P56_batch1","LOH",0.0666666666666667
22117,"P56_batch1","PT",0.0333333333333333
22118,"P56_batch1","immune",0.366666666666667
22119,"P56_batch1","Endo",0.3
22120,"P56_batch1","LOH",0.0333333333333333
22121,"P56_batch1","CNT",0.0333333333333333
22122,"P56_batch1","PT",0
22123,"P56_batch1","PC",0.1
22124,"P56_batch1","NP_LOH",0.0666666666666667
22125,"P56_batch1","LOH",0.0333333333333333
22126,"P56_batch1","PT",0.0666666666666667
22127,"P56_batch1","Endo",0.233333333333333
22128,"P56_batch1","PT",0
22129,"P56_batch1","PC",0.1
22130,"P56_batch1","PT2",0.166666666666667
22131,"P56_batch1","stroma2",0.1
22132,"P56_batch1","Endo",0
22133,"P56_batch1","PC",0
22134,"P56_batch1","Podo",0.1
22135,"P56_batch1","PT",0.0666666666666667
22136,"P56_batch1","LOH",0.0333333333333333
22137,"P56_batch1","PT",0.633333333333333
22138,"P56_batch1","CNT",0.133333333333333
22139,"P56_batch1","CNT",0.0666666666666667
22140,"P56_batch1","PT",0.1
22141,"P56_batch1","PC",0
22142,"P56_batch1","CNT",0.2
22143,"P56_batch1","stroma2",0.1
22144,"P56_batch1","PT2",0.433333333333333
22145,"P56_batch1","LOH",0.1
22146,"P56_batch1","NP",0.133333333333333
22147,"P56_batch1","PT2",0.0333333333333333
22148,"P56_batch1","NP",0.333333333333333
22149,"P56_batch1","CNT",0.1
22150,"P56_batch1","stroma2",0.0333333333333333
22151,"P56_batch1","PT",0.2
22152,"P56_batch1","stroma1",0.133333333333333
22153,"P56_batch1","Endo",0.1
22154,"P56_batch1","PT2",0.0666666666666667
22155,"P56_batch1","PT",0.1
22156,"P56_batch1","IC",0.266666666666667
22157,"P56_batch1","PT",0.0333333333333333
22158,"P56_batch1","PT_out",0.0333333333333333
22159,"P56_batch1","PT",0.0666666666666667
22160,"P56_batch1","PT2",0.566666666666667
22161,"P56_batch1","Endo",0.133333333333333
22162,"P56_batch1","PT",0
22163,"P56_batch1","PT2",0
22164,"P56_batch1","PC",0.0333333333333333
22165,"P56_batch1","LOH",0.1
22166,"P56_batch1","PT",0.1
22167,"P56_batch1","PT",0.233333333333333
22168,"P56_batch1","PT2",0.233333333333333
22169,"P56_batch1","LOH",0.0333333333333333
22170,"P56_batch1","Endo",0.2
22171,"P56_batch1","LOH",0.0333333333333333
22172,"P56_batch1","PT",0.0666666666666667
22173,"P56_batch1","IC",0.0333333333333333
22174,"P56_batch1","NP",0.0666666666666667
22175,"P56_batch1","PC",0.1
22176,"P56_batch1","PT",0
22177,"P56_batch1","IC",0
22178,"P56_batch1","IC",0.0333333333333333
22179,"P56_batch1","PT",0
22180,"P56_batch1","PT2",0
22181,"P56_batch1","stroma2",0.133333333333333
22182,"P56_batch1","stroma1",0.2
22183,"P56_batch1","PT2",0.133333333333333
22184,"P56_batch1","PT",0
22185,"P56_batch1","Endo",0.366666666666667
22186,"P56_batch1","LOH",0.1
22187,"P56_batch1","PT",0.4
22188,"P56_batch1","PC",0.2
22189,"P56_batch1","LOH",0
22190,"P56_batch1","PT2",0.133333333333333
22191,"P56_batch1","PT",0.1
22192,"P56_batch1","PT",0.2
22193,"P56_batch1","PT",0.0333333333333333
22194,"P56_batch1","PT",0.466666666666667
22195,"P56_batch1","LOH",0.0333333333333333
22196,"P56_batch1","PT",0.1
22197,"P56_batch1","PT",0.166666666666667
22198,"P56_batch1","DCT",0
22199,"P56_batch1","PT",0.133333333333333
22200,"P56_batch1","CNT",0.0333333333333333
22201,"P56_batch1","PT",0
22202,"P56_batch1","PT",0.2
22203,"P56_batch1","stroma2",0.0333333333333333
22204,"P56_batch1","LOH",0.0666666666666667
22205,"P56_batch1","DCT",0
22206,"P56_batch1","Podo",0.133333333333333
22207,"P56_batch1","PT",0.1
22208,"P56_batch1","PT",0.133333333333333
22209,"P56_batch1","PT",0.166666666666667
22210,"P56_batch1","LOH",0.0333333333333333
22211,"P56_batch1","LOH",0
22212,"P56_batch1","PT2",0.133333333333333
22213,"P56_batch1","PT",0
22214,"P56_batch1","Podo",0.166666666666667
22215,"P56_batch1","CNT",0.1
22216,"P56_batch1","CNT",0
22217,"P56_batch1","LOH",0.1
22218,"P56_batch1","PT2",0.0333333333333333
22219,"P56_batch1","PT",0.0333333333333333
22220,"P56_batch1","PT",0.566666666666667
22221,"P56_batch1","PT",0.0333333333333333
22222,"P56_batch1","Endo",0.233333333333333
22223,"P56_batch1","PC",0.166666666666667
22224,"P56_batch1","LOH",0.433333333333333
22225,"P56_batch1","PT",0.0333333333333333
22226,"P56_batch1","LOH",0.0333333333333333
22227,"P56_batch1","CNT",0.0666666666666667
22228,"P56_batch1","DCT",0
22229,"P56_batch1","LOH",0.133333333333333
22230,"P56_batch1","stroma2",0.233333333333333
22231,"P56_batch1","PT",0.133333333333333
22232,"P56_batch1","LOH",0.1
22233,"P56_batch1","CNT",0.133333333333333
22234,"P56_batch1","CNT",0.0333333333333333
22235,"P56_batch1","CNT",0
22236,"P56_batch1","LOH",0
22237,"P56_batch1","PT",0
22238,"P56_batch1","PC",0
22239,"P56_batch1","PC",0
22240,"P56_batch1","LOH",0.0666666666666667
22241,"P56_batch1","PT",0.0666666666666667
22242,"P56_batch1","Endo",0.0333333333333333
22243,"P56_batch1","LOH",0.0666666666666667
22244,"P56_batch1","NP",0.166666666666667
22245,"P56_batch1","Endo",0
22246,"P56_batch1","DCT",0
22247,"P56_batch1","LOH",0.0666666666666667
22248,"P56_batch1","LOH",0.0666666666666667
22249,"P56_batch1","CNT",0
22250,"P56_batch1","LOH",0.0666666666666667
22251,"P56_batch1","PT",0
22252,"P56_batch1","PT2",0.0666666666666667
22253,"P56_batch1","IC",0.0333333333333333
22254,"P56_batch1","Endo",0.166666666666667
22255,"P56_batch1","PT2",0.133333333333333
22256,"P56_batch1","PT",0.166666666666667
22257,"P56_batch1","LOH",0
22258,"P56_batch1","PT",0.0333333333333333
22259,"P56_batch1","PC",0.7
22260,"P56_batch1","LOH",0
22261,"P56_batch1","PT",0.966666666666667
22262,"P56_batch1","PT",0.0666666666666667
22263,"P56_batch1","PT",0.1
22264,"P56_batch1","PT",0
22265,"P56_batch1","PT",0
22266,"P56_batch1","PT",0.0666666666666667
22267,"P56_batch1","PT",0.0333333333333333
22268,"P56_batch1","PT",0.8
22269,"P56_batch1","PT",0.0666666666666667
22270,"P56_batch1","PT",0.133333333333333
22271,"P56_batch1","PT2",0.266666666666667
22272,"P56_batch1","PT2",0.166666666666667
22273,"P56_batch1","LOH",0
22274,"P56_batch1","PT",0.0666666666666667
22275,"P56_batch1","stroma2",0.466666666666667
22276,"P56_batch1","Podo",0
22277,"P56_batch1","PT",0.1
22278,"P56_batch1","CNT",0.0666666666666667
22279,"P56_batch1","Endo",0.2
22280,"P56_batch1","stroma2",0.1
22281,"P56_batch1","stroma2",0
22282,"P56_batch1","Endo",0.466666666666667
22283,"P56_batch1","NP",0.2
22284,"P56_batch1","DCT",0.1
22285,"P56_batch1","PT",0.0333333333333333
22286,"P56_batch1","PT",0.166666666666667
22287,"P56_batch1","Podo",0.0666666666666667
22288,"P56_batch1","PT",0.0333333333333333
22289,"P56_batch1","IC",0.2
22290,"P56_batch1","PT2",0.0333333333333333
22291,"P56_batch1","PT",0.966666666666667
22292,"P56_batch1","Endo",0
22293,"P56_batch1","DCT",0.0333333333333333
22294,"P56_batch1","PT",0.1
22295,"P56_batch1","Endo",0.233333333333333
22296,"P56_batch1","CNT",0.0666666666666667
22297,"P56_batch1","PT",0
22298,"P56_batch1","LOH",0.0333333333333333
22299,"P56_batch1","PT",0.1
22300,"P56_batch1","PT",0.166666666666667
22301,"P56_batch1","LOH",0.0666666666666667
22302,"P56_batch1","PT",0.1
22303,"P56_batch1","PC",0.0333333333333333
22304,"P56_batch1","PT",0.0666666666666667
22305,"P56_batch1","stroma2",0.1
22306,"P56_batch1","Endo",0.0333333333333333
22307,"P56_batch1","PT",0
22308,"P56_batch1","PT",0.133333333333333
22309,"P56_batch1","LOH",0.0666666666666667
22310,"P56_batch1","PT",0.0333333333333333
22311,"P56_batch1","DCT",0.466666666666667
22312,"P56_batch1","Endo",0.0666666666666667
22313,"P56_batch1","PT",0.0666666666666667
22314,"P56_batch1","PT",0.233333333333333
22315,"P56_batch1","PT",0.1
22316,"P56_batch1","PT",0.0333333333333333
22317,"P56_batch1","Endo",0.0666666666666667
22318,"P56_batch1","IC",0.0333333333333333
22319,"P56_batch1","Endo",0
22320,"P56_batch1","DCT",0.166666666666667
22321,"P56_batch1","CNT",0
22322,"P56_batch1","PT",0.233333333333333
22323,"P56_batch1","PT2",0
22324,"P56_batch1","PT",0.1
22325,"P56_batch1","PT",0.1
22326,"P56_batch1","DCT",0.0666666666666667
22327,"P56_batch1","LOH",0.0333333333333333
22328,"P56_batch1","IC",0.0333333333333333
22329,"P56_batch1","immune",0.2
22330,"P56_batch1","PT",0.0333333333333333
22331,"P56_batch1","PT2",0.2
22332,"P56_batch1","PT",0
22333,"P56_batch1","DCT",0.133333333333333
22334,"P56_batch1","PT",0.0333333333333333
22335,"P56_batch1","DCT",0.0666666666666667
22336,"P56_batch1","stroma2",0.0666666666666667
22337,"P56_batch1","Endo",0.633333333333333
22338,"P56_batch1","LOH",0
22339,"P56_batch1","PT",0.3
22340,"P56_batch1","PT",0
22341,"P56_batch1","CNT",0.1
22342,"P56_batch1","LOH",0.0333333333333333
22343,"P56_batch1","CNT",0.0666666666666667
22344,"P56_batch1","DCT",0.1
22345,"P56_batch1","PT2",0.166666666666667
22346,"P56_batch1","PT2",0.233333333333333
22347,"P56_batch1","PT2",0.0666666666666667
22348,"P56_batch1","PT",0.133333333333333
22349,"P56_batch1","IC",0.0666666666666667
22350,"P56_batch1","PT",0.1
22351,"P56_batch1","PT",0.0333333333333333
22352,"P56_batch1","LOH",0.0666666666666667
22353,"P56_batch1","PT2",0.0333333333333333
22354,"P56_batch1","PT",0.0333333333333333
22355,"P56_batch1","PT",0
22356,"P56_batch1","stroma2",0.233333333333333
22357,"P56_batch1","PT",0.0666666666666667
22358,"P56_batch1","PC",0.0666666666666667
22359,"P56_batch1","NP",0.0333333333333333
22360,"P56_batch1","Endo",0
22361,"P56_batch1","PC",0.1
22362,"P56_batch1","PC",0.0666666666666667
22363,"P56_batch1","CNT",0.0666666666666667
22364,"P56_batch1","Endo",0.233333333333333
22365,"P56_batch1","Podo",0.0666666666666667
22366,"P56_batch1","PT",0.0333333333333333
22367,"P56_batch1","stroma2",0.233333333333333
22368,"P56_batch1","PT",0.1
22369,"P56_batch1","Podo",0.0666666666666667
22370,"P56_batch1","PT",0
22371,"P56_batch1","PC",0.0333333333333333
22372,"P56_batch1","LOH",0.0666666666666667
22373,"P56_batch1","immune",0.0666666666666667
22374,"P56_batch1","NP_LOH",0.1
22375,"P56_batch1","PT",0.166666666666667
22376,"P56_batch1","LOH",0.1
22377,"P56_batch1","Endo",0
22378,"P56_batch1","Endo",0.333333333333333
22379,"P56_batch1","PT",0
22380,"P56_batch1","stroma1",0.1
22381,"P56_batch1","LOH",0
22382,"P56_batch1","PT",0.1
22383,"P56_batch1","IC",0.133333333333333
22384,"P56_batch1","LOH",0.0666666666666667
22385,"P56_batch1","PT",0.133333333333333
22386,"P56_batch1","PC",0.0333333333333333
22387,"P56_batch1","PT_out",0.0666666666666667
22388,"P56_batch1","LOH",0.0333333333333333
22389,"P56_batch1","stroma1",0.0333333333333333
22390,"P56_batch1","stroma1",0.1
22391,"P56_batch1","LOH",0
22392,"P56_batch1","PT",0.0333333333333333
22393,"P56_batch1","Endo",0.266666666666667
22394,"P56_batch1","stroma2",0.233333333333333
22395,"P56_batch1","PT_out",0.1
22396,"P56_batch1","LOH",0
22397,"P56_batch1","CNT",0.0666666666666667
22398,"P56_batch1","PT2",0.166666666666667
22399,"P56_batch1","LOH",0
22400,"P56_batch1","PT",0.1
22401,"P56_batch1","PT",0.0666666666666667
22402,"P56_batch1","PT",0.0666666666666667
22403,"P56_batch1","PT",0.0333333333333333
22404,"P56_batch1","PC",0.0666666666666667
22405,"P56_batch1","LOH",0.0333333333333333
22406,"P56_batch1","PC",0.0666666666666667
22407,"P56_batch1","PT",0
22408,"P56_batch1","stroma2",0
22409,"P56_batch1","PC",0.1
22410,"P56_batch1","PT",0
22411,"P56_batch1","DCT",0
22412,"P56_batch1","Endo",0.4
22413,"P56_batch1","PT",0.0666666666666667
22414,"P56_batch1","PC",0.0666666666666667
22415,"P56_batch1","PT",0.0333333333333333
22416,"P56_batch1","stroma2",0.266666666666667
22417,"P56_batch1","PT",0.133333333333333
22418,"P56_batch1","DCT",0.0333333333333333
22419,"P56_batch1","PT",0.0666666666666667
22420,"P56_batch1","PT",0.133333333333333
22421,"P56_batch1","PC",0.1
22422,"P56_batch1","Endo",0.233333333333333
22423,"P56_batch1","Endo",0.0666666666666667
22424,"P56_batch1","LOH",0.1
22425,"P56_batch1","stroma2",0.1
22426,"P56_batch1","LOH",0
22427,"P56_batch1","PT",0.0666666666666667
22428,"P56_batch1","Podo",0.0666666666666667
22429,"P56_batch1","PT",0.933333333333333
22430,"P56_batch1","PT",0
22431,"P56_batch1","PT",0.233333333333333
22432,"P56_batch1","PT_out",0.1
22433,"P56_batch1","NP",0.266666666666667
22434,"P56_batch1","stroma2",0.233333333333333
22435,"P56_batch1","LOH",0.0333333333333333
22436,"P56_batch1","PT",0.0333333333333333
22437,"P56_batch1","PT",0.1
22438,"P56_batch1","PT",0.0666666666666667
22439,"P56_batch1","PT2",0
22440,"P56_batch1","PT",0.1
22441,"P56_batch1","PT",0.0333333333333333
22442,"P56_batch1","PT_out",0.133333333333333
22443,"P56_batch1","LOH",0.0333333333333333
22444,"P56_batch1","Endo",0.433333333333333
22445,"P56_batch1","Endo",0.0333333333333333
22446,"P56_batch1","stroma2",0.133333333333333
22447,"P56_batch1","LOH",0.6
22448,"P56_batch1","PT",0.0666666666666667
22449,"P56_batch1","stroma2",0.1
22450,"P56_batch1","LOH",0.1
22451,"P56_batch1","PT",0.133333333333333
22452,"P56_batch1","DCT",0.0333333333333333
22453,"P56_batch1","DCT",0
22454,"P56_batch1","DCT",0.0666666666666667
22455,"P56_batch1","NP_LOH",0.0333333333333333
22456,"P56_batch1","PT2",0.1
22457,"P56_batch1","immune",0
22458,"P56_batch1","PC",0.133333333333333
22459,"P56_batch1","PT",0
22460,"P56_batch1","PT_out",0.0333333333333333
22461,"P56_batch1","NP",0.166666666666667
22462,"P56_batch1","PT",0.0666666666666667
22463,"P56_batch1","Endo",0.133333333333333
22464,"P56_batch1","PT",0.233333333333333
22465,"P56_batch1","stroma2",0.1
22466,"P56_batch1","stroma1",0.2
22467,"P56_batch1","PT",0.533333333333333
22468,"P56_batch1","PT",0.166666666666667
22469,"P56_batch1","Endo",0.133333333333333
22470,"P56_batch1","PT",0.1
22471,"P56_batch1","PT",0.0666666666666667
22472,"P56_batch1","PT",0.0333333333333333
22473,"P56_batch1","PT",0.0666666666666667
22474,"P56_batch1","PT",0
22475,"P56_batch1","Endo",0.233333333333333
22476,"P56_batch1","LOH",0.1
22477,"P56_batch1","PT",0.1
22478,"P56_batch1","LOH",0
22479,"P56_batch1","PT",0.433333333333333
22480,"P56_batch1","stroma2",0.2
22481,"P56_batch1","PT",0.0333333333333333
22482,"P56_batch1","LOH",0.666666666666667
22483,"P56_batch1","DCT",0.2
22484,"P56_batch1","PT",0.0333333333333333
22485,"P56_batch1","LOH",0.1
22486,"P56_batch1","PT",0
22487,"P56_batch1","IC",0
22488,"P56_batch1","stroma2",0.166666666666667
22489,"P56_batch1","PT2",0.0666666666666667
22490,"P56_batch1","PT",0.266666666666667
22491,"P56_batch1","PT",0
22492,"P56_batch1","PT",0.533333333333333
22493,"P56_batch1","Endo",0.133333333333333
22494,"P56_batch1","PT",0
22495,"P56_batch1","LOH",0.133333333333333
22496,"P56_batch1","PT2",0.133333333333333
22497,"P56_batch1","PT",0.0333333333333333
22498,"P56_batch1","Endo",0.466666666666667
22499,"P56_batch1","PC",0.0666666666666667
22500,"P56_batch1","PT",0
22501,"P56_batch1","LOH",0.0666666666666667
22502,"P56_batch1","Endo",0.2
22503,"P56_batch1","PT",0.133333333333333
22504,"P56_batch1","PT",0.0666666666666667
22505,"P56_batch1","PT2",0.333333333333333
22506,"P56_batch1","PT",0.266666666666667
22507,"P56_batch1","CNT",0.0666666666666667
22508,"P56_batch1","LOH",0
22509,"P56_batch1","LOH",0.366666666666667
22510,"P56_batch1","IC",0.0666666666666667
22511,"P56_batch1","stroma2",0.0666666666666667
22512,"P56_batch1","CNT",0.0333333333333333
22513,"P56_batch1","LOH",0
22514,"P56_batch1","PT2",0.0333333333333333
22515,"P56_batch1","PT",0.533333333333333
22516,"P56_batch1","immune",0.2
22517,"P56_batch1","PC",0.0333333333333333
22518,"P56_batch1","Endo",0.0666666666666667
22519,"P56_batch1","PT",0.1
22520,"P56_batch1","PT",0.7
22521,"P56_batch1","Endo",0.633333333333333
22522,"P56_batch1","PT",0.1
22523,"P56_batch1","PT",0.0666666666666667
22524,"P56_batch1","stroma2",0.133333333333333
22525,"P56_batch1","stroma1",0.1
22526,"P56_batch1","Endo",0.466666666666667
22527,"P56_batch1","IC",0
22528,"P56_batch1","PT",0.0333333333333333
22529,"P56_batch1","PT",0
22530,"P56_batch1","PT",0
22531,"P56_batch1","CNT",0.1
22532,"P56_batch1","PT",0.9
22533,"P56_batch1","LOH",0.0333333333333333
22534,"P56_batch1","PT2",0.0666666666666667
22535,"P56_batch1","PT",0.0666666666666667
22536,"P56_batch1","immune",0.233333333333333
22537,"P56_batch1","DCT",0.0666666666666667
22538,"P56_batch1","PC",0.1
22539,"P56_batch1","LOH",0.0333333333333333
22540,"P56_batch1","CNT",0.133333333333333
22541,"P56_batch1","CNT",0.0333333333333333
22542,"P56_batch1","LOH",0.3
22543,"P56_batch1","PT",0.133333333333333
22544,"P56_batch1","LOH",0.0333333333333333
22545,"P56_batch1","NP",0
22546,"P56_batch1","Endo",0.133333333333333
22547,"P56_batch1","stroma2",0.233333333333333
22548,"P56_batch1","PT",0.1
22549,"P56_batch1","PT2",0.233333333333333
22550,"P56_batch1","PT",0.433333333333333
22551,"P56_batch1","PT",0.733333333333333
22552,"P56_batch1","PT",0.133333333333333
22553,"P56_batch1","stroma2",0.266666666666667
22554,"P56_batch1","PT",0.3
22555,"P56_batch1","Endo",0.366666666666667
22556,"P56_batch1","PC",0.0666666666666667
22557,"P56_batch1","PT",0.6
22558,"P56_batch1","stroma2",0.2
22559,"P56_batch1","PT2",0.7
22560,"P56_batch1","PT",0.1
22561,"P56_batch1","PC",0.2
22562,"P56_batch1","PT",0.0666666666666667
22563,"P56_batch1","LOH",0
22564,"P56_batch1","PT_out",0.1
22565,"P56_batch1","LOH",0.0333333333333333
22566,"P56_batch1","PT",0.166666666666667
22567,"P56_batch1","stroma2",0.233333333333333
22568,"P56_batch1","Endo",0.133333333333333
22569,"P56_batch1","LOH",0.0333333333333333
22570,"P56_batch1","CNT",0.0666666666666667
22571,"P56_batch1","PT2",0.0333333333333333
22572,"P56_batch1","stroma1",0
22573,"P56_batch1","IC",0.0333333333333333
22574,"P56_batch1","LOH",0.1
22575,"P56_batch1","PT",0.2
22576,"P56_batch1","PT2",0.633333333333333
22577,"P56_batch1","PT2",0.1
22578,"P56_batch1","NP_LOH",0.1
22579,"P56_batch1","PC",0.366666666666667
22580,"P56_batch1","immune",0
22581,"P56_batch1","PT",0.0666666666666667
22582,"P56_batch1","LOH",0.0333333333333333
22583,"P56_batch1","PT",0.1
22584,"P56_batch1","NP_LOH",0.166666666666667
22585,"P56_batch1","LOH",0.0666666666666667
22586,"P56_batch1","PT2",0.233333333333333
22587,"P56_batch1","PT",0.0333333333333333
22588,"P56_batch1","LOH",0.1
22589,"P56_batch1","LOH",0
22590,"P56_batch1","PT2",0.133333333333333
22591,"P56_batch1","Endo",0.1
22592,"P56_batch1","PT",0.266666666666667
22593,"P56_batch1","PT2",0.0333333333333333
22594,"P56_batch1","stroma2",0.533333333333333
22595,"P56_batch1","PT",0.2
22596,"P56_batch1","stroma2",0.366666666666667
22597,"P56_batch1","PT",0
22598,"P56_batch1","DCT",0.0333333333333333
22599,"P56_batch1","Endo",0.0666666666666667
22600,"P56_batch1","CNT",0
22601,"P56_batch1","PT",0.0333333333333333
22602,"P56_batch1","PT2",0.833333333333333
22603,"P56_batch1","PC",0.3
22604,"P56_batch1","stroma2",0.233333333333333
22605,"P56_batch1","PT2",0.3
22606,"P56_batch1","PT2",0.0666666666666667
22607,"P56_batch1","PT",0
22608,"P56_batch1","immune",0
22609,"P56_batch1","PT2",0.1
22610,"P56_batch1","PT_out",0.2
22611,"P56_batch1","PT",0.1
22612,"P56_batch1","LOH",0.133333333333333
22613,"P56_batch1","stroma2",0
22614,"P56_batch1","stroma2",0.366666666666667
22615,"P56_batch1","PT",0.0333333333333333
22616,"P56_batch1","PT",0.0333333333333333
22617,"P56_batch1","LOH",0
22618,"P56_batch1","LOH",0
22619,"P56_batch1","stroma2",0.233333333333333
22620,"P56_batch1","LOH",0
22621,"P56_batch1","PT",0.133333333333333
22622,"P56_batch1","PC",0.1
22623,"P56_batch1","PT",0.0333333333333333
22624,"P56_batch1","Podo",0.1
22625,"P56_batch1","PT",0.0666666666666667
22626,"P56_batch1","LOH",0
22627,"P56_batch1","PC",0.1
22628,"P56_batch1","PT2",0
22629,"P56_batch1","PT",0.0333333333333333
22630,"P56_batch1","PT",0.533333333333333
22631,"P56_batch1","PT",0.0666666666666667
22632,"P56_batch1","LOH",0.0333333333333333
22633,"P56_batch1","DCT",0.2
22634,"P56_batch1","stroma2",0.3
22635,"P56_batch1","DCT",0
22636,"P56_batch1","PT",0
22637,"P56_batch1","CNT",0
22638,"P56_batch1","Endo",0.0333333333333333
22639,"P56_batch1","PT",0.166666666666667
22640,"P56_batch1","PT",0
22641,"P56_batch1","PT",0.333333333333333
22642,"P56_batch1","PT",0.0333333333333333
22643,"P56_batch1","PT",0
22644,"P56_batch1","IC",0.1
22645,"P56_batch1","PT_out",0.3
22646,"P56_batch1","DCT",0.0333333333333333
22647,"P56_batch1","LOH",0.0666666666666667
22648,"P56_batch1","NP",0.0333333333333333
22649,"P56_batch1","stroma2",0.233333333333333
22650,"P56_batch1","stroma2",0.166666666666667
22651,"P56_batch1","PT",0.8
22652,"P56_batch1","PT2",0.1
22653,"P56_batch1","PT2",0.2
22654,"P56_batch1","LOH",0.0666666666666667
22655,"P56_batch1","PT",0.1
22656,"P56_batch1","IC",0.2
22657,"P56_batch1","PT",0.0666666666666667
22658,"P56_batch1","DCT",0.0666666666666667
22659,"P56_batch1","PC",0.0333333333333333
22660,"P56_batch1","LOH",0.133333333333333
22661,"P56_batch1","PT",0.233333333333333
22662,"P56_batch1","PT",0.1
22663,"P56_batch1","PT",0.0333333333333333
22664,"P56_batch1","PT_out",0.0666666666666667
22665,"P56_batch1","LOH",0.0333333333333333
